"","season","game_date","game_id","action_type","combined_shot_type","loc_x","loc_y","shot_distance","three_pt","time_remaining","ot","home","playoffs","opponent","shot_made_flag"
"19025",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",29,52,5,"0",1023,"0","0","0","MIN","1"
"19026",2011,"2012-03-09","21100589","Turnaround Jump Shot","Jump Shot",162,200,25,"1",925,"0","0","0","MIN","0"
"19027",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",184,164,24,"1",830,"0","0","0","MIN","1"
"19028",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",-4,112,11,"0",788,"0","0","0","MIN",NA
"19029",2011,"2012-03-09","21100589","Driving Dunk Shot","Dunk",1,1,0,"0",768,"0","0","0","MIN","1"
"19030",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",173,359,39,"1",721,"0","0","0","MIN","0"
"19031",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",-199,-5,19,"0",422,"0","0","0","MIN","0"
"19032",2011,"2012-03-09","21100589","Jump Shot","Jump Shot",-147,146,20,"0",278,"0","0","0","MIN","1"
"19033",2011,"2012-03-09","21100589","Driving Dunk Shot","Dunk",-7,7,0,"0",185,"0","0","0","MIN","1"
"19034",2011,"2012-03-11","21100604","Layup Shot","Layup",13,17,2,"0",2783,"0","1","0","BOS","0"
"19035",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",203,145,24,"1",2364,"0","1","0","BOS","0"
"19036",2011,"2012-03-11","21100604","Driving Layup Shot","Layup",20,3,2,"0",2360,"0","1","0","BOS","1"
"19037",2011,"2012-03-11","21100604","Turnaround Jump Shot","Jump Shot",108,-3,10,"0",2322,"0","1","0","BOS","0"
"19038",2011,"2012-03-11","21100604","Layup Shot","Layup",-13,6,1,"0",2308,"0","1","0","BOS",NA
"19039",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",-19,45,4,"0",2230,"0","1","0","BOS","0"
"19040",2011,"2012-03-11","21100604","Layup Shot","Layup",7,22,2,"0",2182,"0","1","0","BOS",NA
"19041",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",-15,48,5,"0",1689,"0","1","0","BOS","0"
"19042",2011,"2012-03-11","21100604","Running Jump Shot","Jump Shot",31,66,7,"0",1634,"0","1","0","BOS","1"
"19043",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",-8,52,5,"0",1503,"0","1","0","BOS","0"
"19044",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",106,34,11,"0",1443,"0","1","0","BOS","1"
"19045",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",-120,173,21,"0",1343,"0","1","0","BOS","0"
"19046",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",-79,242,25,"1",1290,"0","1","0","BOS",NA
"19047",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",187,164,24,"1",805,"0","1","0","BOS","1"
"19048",2011,"2012-03-11","21100604","Layup Shot","Layup",26,12,2,"0",397,"0","1","0","BOS","0"
"19049",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",72,241,25,"1",373,"0","1","0","BOS","1"
"19050",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",233,20,23,"1",340,"0","1","0","BOS","1"
"19051",2011,"2012-03-11","21100604","Jump Shot","Jump Shot",26,260,26,"1",222,"0","1","0","BOS",NA
"19052",2011,"2012-03-11","21100604","Fadeaway Jump Shot","Jump Shot",-75,55,9,"0",136,"0","1","0","BOS","1"
"19053",2011,"2012-03-11","21100604","Pullup Jump shot","Jump Shot",-122,74,14,"0",41,"0","1","0","BOS","1"
"19054",2011,"2012-03-13","21100621","Alley Oop Dunk Shot","Dunk",6,7,0,"0",2683,"0","0","0","MEM",NA
"19055",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",-10,124,12,"0",2357,"0","0","0","MEM","1"
"19056",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",99,146,17,"0",2298,"0","0","0","MEM",NA
"19057",2011,"2012-03-13","21100621","Pullup Bank shot","Bank Shot",47,22,5,"0",2188,"0","0","0","MEM","1"
"19058",2011,"2012-03-13","21100621","Driving Slam Dunk Shot","Dunk",1,0,0,"0",1449,"0","0","0","MEM","1"
"19059",2011,"2012-03-13","21100621","Turnaround Jump Shot","Jump Shot",-119,143,18,"0",1382,"0","0","0","MEM","0"
"19060",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",-57,148,15,"0",1323,"0","0","0","MEM","1"
"19061",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",130,231,26,"1",1056,"0","0","0","MEM","0"
"19062",2011,"2012-03-13","21100621","Pullup Jump shot","Jump Shot",111,48,12,"0",974,"0","0","0","MEM","1"
"19063",2011,"2012-03-13","21100621","Pullup Jump shot","Jump Shot",-11,156,15,"0",871,"0","0","0","MEM","0"
"19064",2011,"2012-03-13","21100621","Turnaround Fadeaway shot","Jump Shot",-97,96,13,"0",817,"0","0","0","MEM","0"
"19065",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",81,203,21,"0",645,"0","0","0","MEM","1"
"19066",2011,"2012-03-13","21100621","Step Back Jump shot","Jump Shot",135,121,18,"0",616,"0","0","0","MEM","1"
"19067",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",-116,184,21,"0",549,"0","0","0","MEM","0"
"19068",2011,"2012-03-13","21100621","Fadeaway Jump Shot","Jump Shot",-221,151,26,"1",514,"0","0","0","MEM","0"
"19069",2011,"2012-03-13","21100621","Pullup Jump shot","Jump Shot",53,78,9,"0",415,"0","0","0","MEM","0"
"19070",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",214,140,25,"1",272,"0","0","0","MEM","0"
"19071",2011,"2012-03-13","21100621","Driving Reverse Layup Shot","Layup",-21,3,2,"0",171,"0","0","0","MEM","1"
"19072",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",-141,224,26,"1",93,"0","0","0","MEM","1"
"19073",2011,"2012-03-13","21100621","Fadeaway Jump Shot","Jump Shot",7,119,11,"0",19,"0","0","0","MEM","0"
"19074",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",209,17,20,"0",210,"1","0","0","MEM",NA
"19075",2011,"2012-03-13","21100621","Layup Shot","Layup",18,1,1,"0",100,"1","0","0","MEM","0"
"19076",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",47,154,16,"0",1,"1","0","0","MEM","0"
"19077",2011,"2012-03-13","21100621","Step Back Jump shot","Jump Shot",127,124,17,"0",206,"1","0","0","MEM","0"
"19078",2011,"2012-03-13","21100621","Jump Shot","Jump Shot",7,36,3,"0",107,"1","0","0","MEM","1"
"19079",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",168,197,25,"1",2419,"0","0","0","NOH","1"
"19080",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-122,224,25,"1",2304,"0","0","0","NOH","0"
"19081",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-52,255,26,"1",2269,"0","0","0","NOH","1"
"19082",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",141,225,26,"1",2234,"0","0","0","NOH","0"
"19083",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-171,77,18,"0",2197,"0","0","0","NOH","0"
"19084",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",9,88,8,"0",1845,"0","0","0","NOH","0"
"19085",2011,"2012-03-14","21100631","Floating Jump shot","Jump Shot",21,52,5,"0",1823,"0","0","0","NOH",NA
"19086",2011,"2012-03-14","21100631","Driving Dunk Shot","Dunk",4,9,0,"0",1674,"0","0","0","NOH","1"
"19087",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-37,1,3,"0",1463,"0","0","0","NOH","0"
"19088",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-21,250,25,"1",1440,"0","0","0","NOH","0"
"19089",2011,"2012-03-14","21100631","Driving Layup Shot","Layup",13,14,1,"0",1205,"0","0","0","NOH","1"
"19090",2011,"2012-03-14","21100631","Driving Layup Shot","Layup",-13,12,1,"0",1180,"0","0","0","NOH","1"
"19091",2011,"2012-03-14","21100631","Layup Shot","Layup",18,4,1,"0",1135,"0","0","0","NOH","1"
"19092",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-116,227,25,"1",880,"0","0","0","NOH","0"
"19093",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",40,129,13,"0",702,"0","0","0","NOH","0"
"19094",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-134,244,27,"1",667,"0","0","0","NOH","0"
"19095",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-2,77,7,"0",645,"0","0","0","NOH","0"
"19096",2011,"2012-03-14","21100631","Layup Shot","Layup",-5,28,2,"0",411,"0","0","0","NOH","1"
"19097",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-37,254,25,"1",141,"0","0","0","NOH","0"
"19098",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-177,11,17,"0",0,"0","0","0","NOH","0"
"19099",2011,"2012-03-14","21100631","Dunk Shot","Dunk",0,6,0,"0",265,"1","0","0","NOH",NA
"19100",2011,"2012-03-14","21100631","Floating Jump shot","Jump Shot",13,47,4,"0",221,"1","0","0","NOH","1"
"19101",2011,"2012-03-14","21100631","Jump Shot","Jump Shot",-174,-6,17,"0",128,"1","0","0","NOH","0"
"19102",2011,"2012-03-16","21100652","Layup Shot","Layup",-8,1,0,"0",2806,"0","1","0","MIN","0"
"19103",2011,"2012-03-16","21100652","Driving Layup Shot","Layup",17,3,1,"0",2659,"0","1","0","MIN","1"
"19104",2011,"2012-03-16","21100652","Layup Shot","Layup",26,14,2,"0",2597,"0","1","0","MIN","0"
"19105",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",-24,260,26,"1",2478,"0","1","0","MIN","1"
"19106",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",-70,255,26,"1",2222,"0","1","0","MIN","1"
"19107",2011,"2012-03-16","21100652","Jump Bank Shot","Jump Shot",84,31,8,"0",1689,"0","1","0","MIN","0"
"19108",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",168,36,17,"0",1658,"0","1","0","MIN","0"
"19109",2011,"2012-03-16","21100652","Driving Dunk Shot","Dunk",-18,12,2,"0",1491,"0","1","0","MIN","1"
"19110",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",-13,175,17,"0",1280,"0","1","0","MIN","0"
"19111",2011,"2012-03-16","21100652","Fadeaway Jump Shot","Jump Shot",81,101,12,"0",1143,"0","1","0","MIN","0"
"19112",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",187,167,25,"1",1099,"0","1","0","MIN","1"
"19113",2011,"2012-03-16","21100652","Pullup Jump shot","Jump Shot",100,124,15,"0",962,"0","1","0","MIN","0"
"19114",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",-122,222,25,"1",930,"0","1","0","MIN","0"
"19115",2011,"2012-03-16","21100652","Fadeaway Jump Shot","Jump Shot",113,26,11,"0",852,"0","1","0","MIN","0"
"19116",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",91,252,26,"1",817,"0","1","0","MIN","1"
"19117",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",233,12,23,"1",793,"0","1","0","MIN","1"
"19118",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",6,290,29,"1",760,"0","1","0","MIN","0"
"19119",2011,"2012-03-16","21100652","Pullup Jump shot","Jump Shot",105,149,18,"0",254,"0","1","0","MIN","1"
"19120",2011,"2012-03-16","21100652","Jump Shot","Jump Shot",-196,145,24,"1",125,"0","1","0","MIN","0"
"19121",2011,"2012-03-16","21100652","Turnaround Jump Shot","Jump Shot",-141,3,14,"0",94,"0","1","0","MIN","1"
"19122",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",26,36,4,"0",2636,"0","1","0","UTA","0"
"19123",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-169,208,26,"1",2473,"0","1","0","UTA","0"
"19124",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-52,97,11,"0",2347,"0","1","0","UTA",NA
"19125",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",56,67,8,"0",2298,"0","1","0","UTA","0"
"19126",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",15,48,5,"0",2254,"0","1","0","UTA","0"
"19127",2011,"2012-03-18","21100669","Layup Shot","Layup",-18,14,2,"0",1832,"0","1","0","UTA","0"
"19128",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",77,252,26,"1",1724,"0","1","0","UTA","1"
"19129",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",105,235,25,"1",1656,"0","1","0","UTA","0"
"19130",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-166,192,25,"1",1349,"0","1","0","UTA","0"
"19131",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",105,192,21,"0",1201,"0","1","0","UTA","0"
"19132",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-62,58,8,"0",990,"0","1","0","UTA","0"
"19133",2011,"2012-03-18","21100669","Turnaround Jump Shot","Jump Shot",-108,42,11,"0",916,"0","1","0","UTA","0"
"19134",2011,"2012-03-18","21100669","Fadeaway Jump Shot","Jump Shot",-103,77,12,"0",911,"0","1","0","UTA",NA
"19135",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-134,153,20,"0",431,"0","1","0","UTA","0"
"19136",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-116,19,11,"0",406,"0","1","0","UTA","0"
"19137",2011,"2012-03-18","21100669","Finger Roll Layup Shot","Layup",0,52,5,"0",358,"0","1","0","UTA","0"
"19138",2011,"2012-03-18","21100669","Turnaround Jump Shot","Jump Shot",95,48,10,"0",286,"0","1","0","UTA","0"
"19139",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-128,239,27,"1",221,"0","1","0","UTA","0"
"19140",2011,"2012-03-18","21100669","Layup Shot","Layup",0,28,2,"0",33,"0","1","0","UTA","1"
"19141",2011,"2012-03-18","21100669","Jump Shot","Jump Shot",-116,230,25,"1",1,"0","1","0","UTA",NA
"19142",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",31,60,6,"0",2805,"0","0","0","HOU","0"
"19143",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",228,107,25,"1",2552,"0","0","0","HOU","1"
"19144",2011,"2012-03-20","21100679","Turnaround Jump Shot","Jump Shot",141,34,14,"0",2499,"0","0","0","HOU","1"
"19145",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",-119,220,25,"1",2445,"0","0","0","HOU","0"
"19146",2011,"2012-03-20","21100679","Running Jump Shot","Jump Shot",37,60,7,"0",2303,"0","0","0","HOU",NA
"19147",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",177,118,21,"0",1885,"0","0","0","HOU","1"
"19148",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",159,31,16,"0",1792,"0","0","0","HOU","0"
"19149",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",236,75,24,"1",1719,"0","0","0","HOU","0"
"19150",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",-116,115,16,"0",1644,"0","0","0","HOU",NA
"19151",2011,"2012-03-20","21100679","Turnaround Jump Shot","Jump Shot",73,26,7,"0",1613,"0","0","0","HOU","0"
"19152",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",155,20,15,"0",1684,"0","0","0","HOU","0"
"19153",2011,"2012-03-20","21100679","Turnaround Fadeaway shot","Jump Shot",-87,74,11,"0",1584,"0","0","0","HOU","0"
"19154",2011,"2012-03-20","21100679","Layup Shot","Layup",-24,12,2,"0",1440,"0","0","0","HOU","0"
"19155",2011,"2012-03-20","21100679","Fadeaway Jump Shot","Jump Shot",10,108,10,"0",1234,"0","0","0","HOU","0"
"19156",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",2,320,32,"1",1229,"0","0","0","HOU","0"
"19157",2011,"2012-03-20","21100679","Pullup Jump shot","Jump Shot",-54,55,7,"0",1058,"0","0","0","HOU","0"
"19158",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",122,189,22,"0",988,"0","0","0","HOU","0"
"19159",2011,"2012-03-20","21100679","Dunk Shot","Dunk",6,15,1,"0",973,"0","0","0","HOU","1"
"19160",2011,"2012-03-20","21100679","Turnaround Jump Shot","Jump Shot",72,34,7,"0",818,"0","0","0","HOU","1"
"19161",2011,"2012-03-20","21100679","Step Back Jump shot","Jump Shot",-87,160,18,"0",769,"0","0","0","HOU","0"
"19162",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",86,241,25,"1",238,"0","0","0","HOU","0"
"19163",2011,"2012-03-20","21100679","Fadeaway Jump Shot","Jump Shot",-67,47,8,"0",183,"0","0","0","HOU","0"
"19164",2011,"2012-03-20","21100679","Turnaround Fadeaway shot","Jump Shot",-136,-3,13,"0",135,"0","0","0","HOU","0"
"19165",2011,"2012-03-20","21100679","Fadeaway Jump Shot","Jump Shot",99,71,12,"0",88,"0","0","0","HOU","1"
"19166",2011,"2012-03-20","21100679","Pullup Jump shot","Jump Shot",95,201,22,"0",50,"0","0","0","HOU","1"
"19167",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",-138,208,24,"1",16,"0","0","0","HOU","0"
"19168",2011,"2012-03-20","21100679","Jump Shot","Jump Shot",144,201,24,"1",4,"0","0","0","HOU","1"
"19169",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-106,192,21,"0",2868,"0","0","0","DAL","1"
"19170",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-116,219,24,"1",2798,"0","0","0","DAL",NA
"19171",2011,"2012-03-21","21100692","Pullup Bank shot","Bank Shot",65,34,7,"0",2680,"0","0","0","DAL","0"
"19172",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",171,75,18,"0",2510,"0","0","0","DAL","0"
"19173",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-23,194,19,"0",2479,"0","0","0","DAL","1"
"19174",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-67,209,21,"0",2336,"0","0","0","DAL","1"
"19175",2011,"2012-03-21","21100692","Step Back Jump shot","Jump Shot",-155,20,15,"0",2190,"0","0","0","DAL","1"
"19176",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",230,-2,23,"1",1792,"0","0","0","DAL",NA
"19177",2011,"2012-03-21","21100692","Driving Layup Shot","Layup",17,15,2,"0",1598,"0","0","0","DAL","0"
"19178",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",62,184,19,"0",1565,"0","0","0","DAL","0"
"19179",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",111,156,19,"0",1497,"0","0","0","DAL","1"
"19180",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-26,88,9,"0",1441,"0","0","0","DAL","0"
"19181",2011,"2012-03-21","21100692","Pullup Jump shot","Jump Shot",125,145,19,"0",1268,"0","0","0","DAL","1"
"19182",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",195,0,19,"0",1195,"0","0","0","DAL","0"
"19183",2011,"2012-03-21","21100692","Alley Oop Layup shot","Layup",-16,0,1,"0",1133,"0","0","0","DAL","1"
"19184",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",-174,64,18,"0",1045,"0","0","0","DAL","1"
"19185",2011,"2012-03-21","21100692","Step Back Jump shot","Jump Shot",-122,148,19,"0",330,"0","0","0","DAL","1"
"19186",2011,"2012-03-21","21100692","Jump Shot","Jump Shot",34,176,17,"0",243,"0","0","0","DAL","1"
"19187",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-147,131,19,"0",2696,"0","1","0","POR",NA
"19188",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",75,254,26,"1",2609,"0","1","0","POR","0"
"19189",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-182,101,20,"0",2570,"0","1","0","POR",NA
"19190",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-153,209,25,"1",2352,"0","1","0","POR","1"
"19191",2011,"2012-03-23","21100709","Running Jump Shot","Jump Shot",-98,77,12,"0",2324,"0","1","0","POR","1"
"19192",2011,"2012-03-23","21100709","Turnaround Jump Shot","Jump Shot",-92,153,17,"0",2281,"0","1","0","POR","1"
"19193",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-97,-10,9,"0",1741,"0","1","0","POR","0"
"19194",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-223,44,22,"1",1649,"0","1","0","POR","0"
"19195",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-41,7,4,"0",1643,"0","1","0","POR","0"
"19196",2011,"2012-03-23","21100709","Turnaround Jump Shot","Jump Shot",133,99,16,"0",1608,"0","1","0","POR","0"
"19197",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-84,265,27,"1",1445,"0","1","0","POR","0"
"19198",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-10,88,8,"0",1145,"0","1","0","POR","0"
"19199",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-43,271,27,"1",1077,"0","1","0","POR","0"
"19200",2011,"2012-03-23","21100709","Driving Layup Shot","Layup",-7,26,2,"0",845,"0","1","0","POR","0"
"19201",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",-183,176,25,"1",783,"0","1","0","POR","0"
"19202",2011,"2012-03-23","21100709","Fadeaway Jump Shot","Jump Shot",99,162,18,"0",760,"0","1","0","POR",NA
"19203",2011,"2012-03-23","21100709","Jump Shot","Jump Shot",111,223,24,"1",96,"0","1","0","POR","0"
"19204",2011,"2012-03-25","21100726","Fadeaway Jump Shot","Jump Shot",113,167,20,"0",2701,"0","1","0","MEM","0"
"19205",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-179,190,26,"1",2333,"0","1","0","MEM","1"
"19206",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-175,186,25,"1",2298,"0","1","0","MEM","0"
"19207",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-97,190,21,"0",2261,"0","1","0","MEM","0"
"19208",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-138,127,18,"0",1840,"0","1","0","MEM",NA
"19209",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-166,208,26,"1",1644,"0","1","0","MEM",NA
"19210",2011,"2012-03-25","21100726","Driving Layup Shot","Layup",15,7,1,"0",1532,"0","1","0","MEM",NA
"19211",2011,"2012-03-25","21100726","Layup Shot","Layup",-35,12,3,"0",1393,"0","1","0","MEM","1"
"19212",2011,"2012-03-25","21100726","Pullup Jump shot","Jump Shot",-4,121,12,"0",1138,"0","1","0","MEM","1"
"19213",2011,"2012-03-25","21100726","Turnaround Jump Shot","Jump Shot",-138,93,16,"0",1056,"0","1","0","MEM","1"
"19214",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",0,53,5,"0",721,"0","1","0","MEM","1"
"19215",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-134,236,27,"1",612,"0","1","0","MEM","0"
"19216",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",95,168,19,"0",515,"0","1","0","MEM",NA
"19217",2011,"2012-03-25","21100726","Jump Shot","Jump Shot",-146,28,14,"0",352,"0","1","0","MEM",NA
"19218",2011,"2012-03-25","21100726","Dunk Shot","Dunk",-34,14,3,"0",34,"0","1","0","MEM",NA
"19219",2011,"2012-03-27","21100742","Alley Oop Layup shot","Layup",-2,-3,0,"0",2686,"0","0","0","GSW","1"
"19220",2011,"2012-03-27","21100742","Pullup Jump shot","Jump Shot",198,170,26,"1",2658,"0","0","0","GSW","0"
"19221",2011,"2012-03-27","21100742","Jump Shot","Jump Shot",-116,113,16,"0",2621,"0","0","0","GSW","0"
"19222",2011,"2012-03-27","21100742","Turnaround Bank shot","Bank Shot",-125,26,12,"0",2578,"0","0","0","GSW","1"
"19223",2011,"2012-03-27","21100742","Jump Shot","Jump Shot",-5,89,8,"0",2533,"0","0","0","GSW",NA
"19224",2011,"2012-03-27","21100742","Step Back Jump shot","Jump Shot",147,121,19,"0",2473,"0","0","0","GSW","1"
"19225",2011,"2012-03-27","21100742","Jump Shot","Jump Shot",-139,19,14,"0",2403,"0","0","0","GSW","0"
"19226",2011,"2012-03-27","21100742","Pullup Jump shot","Jump Shot",187,165,24,"1",2241,"0","0","0","GSW","0"
